id,design_id,description,growth,parts,findings
2017-06-03,11025.0,0 days 03:03:45.000000000,3.0,Saturday,673036
2017-06-04,11100.0,0 days 03:05:00.000000000,3.0,Sunday,673036
2017-06-05,4800.0,0 days 01:20:00.000000000,1.0,Monday,673036
2017-06-06,14400.0,0 days 04:00:00.000000000,4.0,Tuesday,673036
2017-06-07,18780.0,0 days 05:13:00.000000000,5.0,Wednesday,673036
2017-06-08,4125.0,0 days 01:08:45.000000000,1.0,Thursday,673036
2017-06-09,9450.0,0 days 02:37:30.000000000,3.0,Friday,673036
2017-06-10,11025.0,0 days 03:03:45.000000000,3.0,Saturday,673036
2017-06-11,4620.0,0 days 01:17:00.000000000,1.0,Sunday,673036
2017-06-12,7440.0,0 days 02:04:00.000000000,2.0,Monday,673036
2017-06-13,7365.0,0 days 02:02:45.000000000,2.0,Tuesday,673036
2017-06-14,17580.0,0 days 04:53:00.000000000,5.0,Wednesday,673036
2017-06-15,5640.0,0 days 01:34:00.000000000,2.0,Thursday,673036
2017-06-16,19425.0,0 days 05:23:45.000000000,5.0,Friday,673036
2017-06-17,3885.0,0 days 01:04:45.000000000,1.0,Saturday,673036
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,673036
2017-06-19,1200.0,0 days 00:20:00.000000000,0.0,Monday,673036
2017-06-20,6720.0,0 days 01:52:00.000000000,2.0,Tuesday,673036
2017-06-21,6360.0,0 days 01:46:00.000000000,2.0,Wednesday,673036
2017-06-01,14340.0,0 days 03:59:00.000000000,4.0,Thursday,286267
2017-06-02,19500.0,0 days 05:25:00.000000000,5.0,Friday,286267
2017-06-03,11400.0,0 days 03:10:00.000000000,3.0,Saturday,286267
2017-06-04,13470.0,0 days 03:44:30.000000000,4.0,Sunday,286267
2017-06-05,0.0,0 days 00:00:00.000000000,0.0,Monday,286267
2017-06-06,19020.0,0 days 05:17:00.000000000,5.0,Tuesday,286267
2017-06-07,3720.0,0 days 01:02:00.000000000,1.0,Wednesday,286267
2017-06-08,17940.0,0 days 04:59:00.000000000,5.0,Thursday,286267
2017-06-09,11940.0,0 days 03:19:00.000000000,3.0,Friday,286267
2017-06-10,21180.0,0 days 05:53:00.000000000,6.0,Saturday,286267
2017-06-11,19680.0,0 days 05:28:00.000000000,5.0,Sunday,286267
2017-06-12,0.0,0 days 00:00:00.000000000,0.0,Monday,286267
2017-06-13,14040.0,0 days 03:54:00.000000000,4.0,Tuesday,286267
2017-06-14,5565.0,0 days 01:32:45.000000000,2.0,Wednesday,286267
2017-06-15,10245.0,0 days 02:50:45.000000000,3.0,Thursday,286267
2017-06-16,9180.0,0 days 02:33:00.000000000,3.0,Friday,286267
2017-06-17,10185.0,0 days 02:49:45.000000000,3.0,Saturday,286267
2017-06-18,13380.0,0 days 03:43:00.000000000,4.0,Sunday,286267
2017-06-19,8160.0,0 days 02:16:00.000000000,2.0,Monday,286267
2017-06-20,9840.0,0 days 02:44:00.000000000,3.0,Tuesday,286267
2017-06-21,1560.0,0 days 00:26:00.000000000,0.0,Wednesday,286267
2017-06-01,8880.0,0 days 02:28:00.000000000,2.0,Thursday,629534
2017-06-02,0.0,0 days 00:00:00.000000000,0.0,Friday,629534
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,629534
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,629534
2017-06-05,16020.0,0 days 04:27:00.000000000,4.0,Monday,629534
2017-06-06,23280.0,0 days 06:28:00.000000000,6.0,Tuesday,629534
2017-06-07,8340.0,0 days 02:19:00.000000000,2.0,Wednesday,629534
2017-06-08,21480.0,0 days 05:58:00.000000000,6.0,Thursday,629534
2017-06-09,0.0,0 days 00:00:00.000000000,0.0,Friday,629534
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,629534
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,629534
2017-06-12,22020.0,0 days 06:07:00.000000000,6.0,Monday,629534
2017-06-13,15660.0,0 days 04:21:00.000000000,4.0,Tuesday,629534
2017-06-14,15540.0,0 days 04:19:00.000000000,4.0,Wednesday,629534
2017-06-15,7080.0,0 days 01:58:00.000000000,2.0,Thursday,629534
2017-06-16,0.0,0 days 00:00:00.000000000,0.0,Friday,629534
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,629534
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,629534
2017-06-19,6105.0,0 days 01:41:45.000000000,2.0,Monday,629534
2017-06-20,13785.0,0 days 03:49:45.000000000,4.0,Tuesday,629534
2017-06-21,13800.0,0 days 03:50:00.000000000,4.0,Wednesday,629534
2017-06-01,13860.0,0 days 03:51:00.000000000,4.0,Thursday,514884
2017-06-02,6180.0,0 days 01:43:00.000000000,2.0,Friday,514884
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,514884
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,514884
2017-06-05,11280.0,0 days 03:08:00.000000000,3.0,Monday,514884
2017-06-06,9480.0,0 days 02:38:00.000000000,3.0,Tuesday,514884
2017-06-07,4920.0,0 days 01:22:00.000000000,1.0,Wednesday,514884
2017-06-08,4140.0,0 days 01:09:00.000000000,1.0,Thursday,514884
2017-06-09,6240.0,0 days 01:44:00.000000000,2.0,Friday,514884
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,514884
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,514884
2017-06-12,14340.0,0 days 03:59:00.000000000,4.0,Monday,514884
2017-06-13,6000.0,0 days 01:40:00.000000000,2.0,Tuesday,514884
2017-06-14,15180.0,0 days 04:13:00.000000000,4.0,Wednesday,514884
2017-06-15,3825.0,0 days 01:03:45.000000000,1.0,Thursday,514884
2017-06-16,12900.0,0 days 03:35:00.000000000,4.0,Friday,514884
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,514884
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,514884
2017-06-19,14340.0,0 days 03:59:00.000000000,4.0,Monday,514884
2017-06-20,7860.0,0 days 02:11:00.000000000,2.0,Tuesday,514884
2017-06-21,12540.0,0 days 03:29:00.000000000,3.0,Wednesday,514884
2017-06-01,18300.0,0 days 05:05:00.000000000,5.0,Thursday,641146
2017-06-02,16920.0,0 days 04:42:00.000000000,5.0,Friday,641146
2017-06-03,16245.0,0 days 04:30:45.000000000,5.0,Saturday,641146
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,641146
2017-06-05,7200.0,0 days 02:00:00.000000000,2.0,Monday,641146
2017-06-06,13665.0,0 days 03:47:45.000000000,4.0,Tuesday,641146
2017-06-07,7260.0,0 days 02:01:00.000000000,2.0,Wednesday,641146
2017-06-08,10665.0,0 days 02:57:45.000000000,3.0,Thursday,641146
2017-06-09,8760.0,0 days 02:26:00.000000000,2.0,Friday,641146
2017-06-10,7560.0,0 days 02:06:00.000000000,2.0,Saturday,641146
2017-06-11,8640.0,0 days 02:24:00.000000000,2.0,Sunday,641146
2017-06-12,10320.0,0 days 02:52:00.000000000,3.0,Monday,641146
2017-06-13,10500.0,0 days 02:55:00.000000000,3.0,Tuesday,641146
2017-06-14,11040.0,0 days 03:04:00.000000000,3.0,Wednesday,641146
2017-06-15,18600.0,0 days 05:10:00.000000000,5.0,Thursday,641146
2017-06-16,15540.0,0 days 04:19:00.000000000,4.0,Friday,641146
2017-06-17,10860.0,0 days 03:01:00.000000000,3.0,Saturday,641146
2017-06-18,14940.0,0 days 04:09:00.000000000,4.0,Sunday,641146
2017-06-19,0.0,0 days 00:00:00.000000000,0.0,Monday,641146
2017-06-20,6540.0,0 days 01:49:00.000000000,2.0,Tuesday,641146
2017-06-21,3420.0,0 days 00:57:00.000000000,1.0,Wednesday,641146
2017-06-01,7920.0,0 days 02:12:00.000000000,2.0,Thursday,879758
2017-06-02,11640.0,0 days 03:14:00.000000000,3.0,Friday,879758
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,879758
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,879758
2017-06-05,10200.0,0 days 02:50:00.000000000,3.0,Monday,879758
2017-06-06,17880.0,0 days 04:58:00.000000000,5.0,Tuesday,879758
2017-06-07,17160.0,0 days 04:46:00.000000000,5.0,Wednesday,879758
2017-06-08,13980.0,0 days 03:53:00.000000000,4.0,Thursday,879758
2017-06-09,11265.0,0 days 03:07:45.000000000,3.0,Friday,879758
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,879758
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,879758
2017-06-12,0.0,0 days 00:00:00.000000000,0.0,Monday,879758
2017-06-13,13500.0,0 days 03:45:00.000000000,4.0,Tuesday,879758
2017-06-14,7740.0,0 days 02:09:00.000000000,2.0,Wednesday,879758
2017-06-15,1800.0,0 days 00:30:00.000000000,1.0,Thursday,879758
2017-06-16,18765.0,0 days 05:12:45.000000000,5.0,Friday,879758
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,879758
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,879758
2017-06-19,16500.0,0 days 04:35:00.000000000,5.0,Monday,879758
2017-06-20,5280.0,0 days 01:28:00.000000000,1.0,Tuesday,879758
2017-06-21,8025.0,0 days 02:13:45.000000000,2.0,Wednesday,879758
2017-06-01,15540.0,0 days 04:19:00.000000000,4.0,Thursday,824244
2017-06-02,5220.0,0 days 01:27:00.000000000,1.0,Friday,824244
2017-06-03,19485.0,0 days 05:24:45.000000000,5.0,Saturday,824244
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,824244
2017-06-05,17820.0,0 days 04:57:00.000000000,5.0,Monday,824244
2017-06-06,14805.0,0 days 04:06:45.000000000,4.0,Tuesday,824244
2017-06-07,2040.0,0 days 00:34:00.000000000,1.0,Wednesday,824244
2017-06-08,15240.0,0 days 04:14:00.000000000,4.0,Thursday,824244
2017-06-09,15000.0,0 days 04:10:00.000000000,4.0,Friday,824244
2017-06-10,22080.0,0 days 06:08:00.000000000,6.0,Saturday,824244
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,824244
2017-06-12,15540.0,0 days 04:19:00.000000000,4.0,Monday,824244
2017-06-13,3270.0,0 days 00:54:30.000000000,1.0,Tuesday,824244
2017-06-14,11280.0,0 days 03:08:00.000000000,3.0,Wednesday,824244
2017-06-15,11280.0,0 days 03:08:00.000000000,3.0,Thursday,824244
2017-06-16,2340.0,0 days 00:39:00.000000000,1.0,Friday,824244
2017-06-17,23280.0,0 days 06:28:00.000000000,6.0,Saturday,824244
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,824244
2017-06-19,2280.0,0 days 00:38:00.000000000,1.0,Monday,824244
2017-06-20,12105.0,0 days 03:21:45.000000000,3.0,Tuesday,824244
2017-06-21,5040.0,0 days 01:24:00.000000000,1.0,Wednesday,824244
2017-06-01,9420.0,0 days 02:37:00.000000000,3.0,Thursday,530641
2017-06-02,0.0,0 days 00:00:00.000000000,0.0,Friday,530641
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,530641
2017-06-04,30360.0,0 days 08:26:00.000000000,8.0,Sunday,530641
2017-06-05,16005.0,0 days 04:26:45.000000000,4.0,Monday,530641
2017-06-06,19140.0,0 days 05:19:00.000000000,5.0,Tuesday,530641
2017-06-07,10140.0,0 days 02:49:00.000000000,3.0,Wednesday,530641
2017-06-08,13335.0,0 days 03:42:15.000000000,4.0,Thursday,530641
2017-06-09,10380.0,0 days 02:53:00.000000000,3.0,Friday,530641
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,530641
2017-06-11,34380.0,0 days 09:33:00.000000000,10.0,Sunday,530641
2017-06-12,12300.0,0 days 03:25:00.000000000,3.0,Monday,530641
2017-06-13,17040.0,0 days 04:44:00.000000000,5.0,Tuesday,530641
2017-06-14,10845.0,0 days 03:00:45.000000000,3.0,Wednesday,530641
2017-06-15,8940.0,0 days 02:29:00.000000000,2.0,Thursday,530641
2017-06-16,15420.0,0 days 04:17:00.000000000,4.0,Friday,530641
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,530641
2017-06-18,20340.0,0 days 05:39:00.000000000,6.0,Sunday,530641
2017-06-19,13200.0,0 days 03:40:00.000000000,4.0,Monday,530641
2017-06-20,8820.0,0 days 02:27:00.000000000,2.0,Tuesday,530641
2017-06-21,0.0,0 days 00:00:00.000000000,0.0,Wednesday,530641
2017-06-01,5265.0,0 days 01:27:45.000000000,1.0,Thursday,888044
2017-06-02,5700.0,0 days 01:35:00.000000000,2.0,Friday,888044
2017-06-03,840.0,0 days 00:14:00.000000000,0.0,Saturday,888044
2017-06-04,1605.0,0 days 00:26:45.000000000,0.0,Sunday,888044
2017-06-05,4680.0,0 days 01:18:00.000000000,1.0,Monday,888044
2017-06-06,13545.0,0 days 03:45:45.000000000,4.0,Tuesday,888044
2017-06-07,7080.0,0 days 01:58:00.000000000,2.0,Wednesday,888044
2017-06-08,2160.0,0 days 00:36:00.000000000,1.0,Thursday,888044
2017-06-09,2850.0,0 days 00:47:30.000000000,1.0,Friday,888044
2017-06-10,14160.0,0 days 03:56:00.000000000,4.0,Saturday,888044
2017-06-11,14700.0,0 days 04:05:00.000000000,4.0,Sunday,888044
2017-06-12,11685.0,0 days 03:14:45.000000000,3.0,Monday,888044
2017-06-13,9645.0,0 days 02:40:45.000000000,3.0,Tuesday,888044
2017-06-14,11940.0,0 days 03:19:00.000000000,3.0,Wednesday,888044
2017-06-15,14805.0,0 days 04:06:45.000000000,4.0,Thursday,888044
2017-06-16,14040.0,0 days 03:54:00.000000000,4.0,Friday,888044
2017-06-17,4200.0,0 days 01:10:00.000000000,1.0,Saturday,888044
2017-06-18,11760.0,0 days 03:16:00.000000000,3.0,Sunday,888044
2017-06-19,13260.0,0 days 03:41:00.000000000,4.0,Monday,888044
2017-06-20,8880.0,0 days 02:28:00.000000000,2.0,Tuesday,888044
2017-06-21,7140.0,0 days 01:59:00.000000000,2.0,Wednesday,888044
2017-06-01,18360.0,0 days 05:06:00.000000000,5.0,Thursday,309739
2017-06-02,4005.0,0 days 01:06:45.000000000,1.0,Friday,309739
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,309739
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,309739
2017-06-05,9900.0,0 days 02:45:00.000000000,3.0,Monday,309739
2017-06-06,13500.0,0 days 03:45:00.000000000,4.0,Tuesday,309739
2017-06-07,14340.0,0 days 03:59:00.000000000,4.0,Wednesday,309739
2017-06-08,3825.0,0 days 01:03:45.000000000,1.0,Thursday,309739
2017-06-09,11040.0,0 days 03:04:00.000000000,3.0,Friday,309739
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,309739
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,309739
2017-06-12,9360.0,0 days 02:36:00.000000000,3.0,Monday,309739
2017-06-13,9900.0,0 days 02:45:00.000000000,3.0,Tuesday,309739
2017-06-14,2460.0,0 days 00:41:00.000000000,1.0,Wednesday,309739
2017-06-15,20160.0,0 days 05:36:00.000000000,6.0,Thursday,309739
2017-06-16,2040.0,0 days 00:34:00.000000000,1.0,Friday,309739
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,309739
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,309739
2017-06-19,17190.0,0 days 04:46:30.000000000,5.0,Monday,309739
2017-06-20,2985.0,0 days 00:49:45.000000000,1.0,Tuesday,309739
2017-06-21,10350.0,0 days 02:52:30.000000000,3.0,Wednesday,309739
2017-06-01,15000.0,0 days 04:10:00.000000000,4.0,Thursday,437227
2017-06-02,13680.0,0 days 03:48:00.000000000,4.0,Friday,437227
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,437227
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,437227
2017-06-05,13665.0,0 days 03:47:45.000000000,4.0,Monday,437227
2017-06-06,7620.0,0 days 02:07:00.000000000,2.0,Tuesday,437227
2017-06-07,17220.0,0 days 04:47:00.000000000,5.0,Wednesday,437227
2017-06-08,2940.0,0 days 00:49:00.000000000,1.0,Thursday,437227
2017-06-09,8385.0,0 days 02:19:45.000000000,2.0,Friday,437227
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,437227
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,437227
2017-06-12,17940.0,0 days 04:59:00.000000000,5.0,Monday,437227
2017-06-13,6240.0,0 days 01:44:00.000000000,2.0,Tuesday,437227
2017-06-14,16500.0,0 days 04:35:00.000000000,5.0,Wednesday,437227
2017-06-15,15045.0,0 days 04:10:45.000000000,4.0,Thursday,437227
2017-06-16,3720.0,0 days 01:02:00.000000000,1.0,Friday,437227
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,437227
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,437227
2017-06-19,15960.0,0 days 04:26:00.000000000,4.0,Monday,437227
2017-06-20,16500.0,0 days 04:35:00.000000000,5.0,Tuesday,437227
2017-06-21,4980.0,0 days 01:23:00.000000000,1.0,Wednesday,437227
2017-06-01,14580.0,0 days 04:03:00.000000000,4.0,Thursday,510692
2017-06-02,17565.0,0 days 04:52:45.000000000,5.0,Friday,510692
2017-06-03,23400.0,0 days 06:30:00.000000000,7.0,Saturday,510692
2017-06-04,25500.0,0 days 07:05:00.000000000,7.0,Sunday,510692
2017-06-05,14400.0,0 days 04:00:00.000000000,4.0,Monday,510692
2017-06-06,19740.0,0 days 05:29:00.000000000,5.0,Tuesday,510692
2017-06-07,2985.0,0 days 00:49:45.000000000,1.0,Wednesday,510692
2017-06-08,2700.0,0 days 00:45:00.000000000,1.0,Thursday,510692
2017-06-09,17205.0,0 days 04:46:45.000000000,5.0,Friday,510692
2017-06-10,21360.0,0 days 05:56:00.000000000,6.0,Saturday,510692
2017-06-11,31950.0,0 days 08:52:30.000000000,9.0,Sunday,510692
2017-06-12,18180.0,0 days 05:03:00.000000000,5.0,Monday,510692
2017-06-13,18405.0,0 days 05:06:45.000000000,5.0,Tuesday,510692
2017-06-14,9120.0,0 days 02:32:00.000000000,3.0,Wednesday,510692
2017-06-15,18465.0,0 days 05:07:45.000000000,5.0,Thursday,510692
2017-06-16,10080.0,0 days 02:48:00.000000000,3.0,Friday,510692
2017-06-17,30165.0,0 days 08:22:45.000000000,8.0,Saturday,510692
2017-06-18,31500.0,0 days 08:45:00.000000000,9.0,Sunday,510692
2017-06-19,11055.0,0 days 03:04:15.000000000,3.0,Monday,510692
2017-06-20,4080.0,0 days 01:08:00.000000000,1.0,Tuesday,510692
2017-06-21,6300.0,0 days 01:45:00.000000000,2.0,Wednesday,510692
2017-06-01,6120.0,0 days 01:42:00.000000000,2.0,Thursday,466593
2017-06-02,1680.0,0 days 00:28:00.000000000,0.0,Friday,466593
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,466593
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,466593
2017-06-05,4785.0,0 days 01:19:45.000000000,1.0,Monday,466593
2017-06-06,6330.0,0 days 01:45:30.000000000,2.0,Tuesday,466593
2017-06-07,15960.0,0 days 04:26:00.000000000,4.0,Wednesday,466593
2017-06-08,4800.0,0 days 01:20:00.000000000,1.0,Thursday,466593
2017-06-09,15720.0,0 days 04:22:00.000000000,4.0,Friday,466593
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,466593
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,466593
2017-06-12,15300.0,0 days 04:15:00.000000000,4.0,Monday,466593
2017-06-13,4920.0,0 days 01:22:00.000000000,1.0,Tuesday,466593
2017-06-14,7440.0,0 days 02:04:00.000000000,2.0,Wednesday,466593
2017-06-15,16020.0,0 days 04:27:00.000000000,4.0,Thursday,466593
2017-06-16,0.0,0 days 00:00:00.000000000,0.0,Friday,466593
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,466593
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,466593
2017-06-19,11520.0,0 days 03:12:00.000000000,3.0,Monday,466593
2017-06-20,10320.0,0 days 02:52:00.000000000,3.0,Tuesday,466593
2017-06-21,3780.0,0 days 01:03:00.000000000,1.0,Wednesday,466593
2017-06-01,8340.0,0 days 02:19:00.000000000,2.0,Thursday,930985
2017-06-02,16860.0,0 days 04:41:00.000000000,5.0,Friday,930985
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,930985
2017-06-04,27165.0,0 days 07:32:45.000000000,8.0,Sunday,930985
2017-06-05,8865.0,0 days 02:27:45.000000000,2.0,Monday,930985
2017-06-06,14445.0,0 days 04:00:45.000000000,4.0,Tuesday,930985
2017-06-07,23100.0,0 days 06:25:00.000000000,6.0,Wednesday,930985
2017-06-08,16200.0,0 days 04:30:00.000000000,5.0,Thursday,930985
2017-06-09,12780.0,0 days 03:33:00.000000000,4.0,Friday,930985
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,930985
2017-06-11,29805.0,0 days 08:16:45.000000000,8.0,Sunday,930985
2017-06-12,10545.0,0 days 02:55:45.000000000,3.0,Monday,930985
2017-06-13,17370.0,0 days 04:49:30.000000000,5.0,Tuesday,930985
2017-06-14,21345.0,0 days 05:55:45.000000000,6.0,Wednesday,930985
2017-06-15,13500.0,0 days 03:45:00.000000000,4.0,Thursday,930985
2017-06-16,17280.0,0 days 04:48:00.000000000,5.0,Friday,930985
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,930985
2017-06-18,30720.0,0 days 08:32:00.000000000,9.0,Sunday,930985
2017-06-19,10200.0,0 days 02:50:00.000000000,3.0,Monday,930985
2017-06-20,11565.0,0 days 03:12:45.000000000,3.0,Tuesday,930985
2017-06-21,18360.0,0 days 05:06:00.000000000,5.0,Wednesday,930985
2017-06-01,4605.0,0 days 01:16:45.000000000,1.0,Thursday,631476
2017-06-02,13800.0,0 days 03:50:00.000000000,4.0,Friday,631476
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,631476
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,631476
2017-06-05,11025.0,0 days 03:03:45.000000000,3.0,Monday,631476
2017-06-06,0.0,0 days 00:00:00.000000000,0.0,Tuesday,631476
2017-06-07,825.0,0 days 00:13:45.000000000,0.0,Wednesday,631476
2017-06-08,13260.0,0 days 03:41:00.000000000,4.0,Thursday,631476
2017-06-09,12720.0,0 days 03:32:00.000000000,4.0,Friday,631476
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,631476
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,631476
2017-06-12,12180.0,0 days 03:23:00.000000000,3.0,Monday,631476
2017-06-13,0.0,0 days 00:00:00.000000000,0.0,Tuesday,631476
2017-06-14,8760.0,0 days 02:26:00.000000000,2.0,Wednesday,631476
2017-06-15,9120.0,0 days 02:32:00.000000000,3.0,Thursday,631476
2017-06-16,10800.0,0 days 03:00:00.000000000,3.0,Friday,631476
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,631476
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,631476
2017-06-19,5820.0,0 days 01:37:00.000000000,2.0,Monday,631476
2017-06-20,0.0,0 days 00:00:00.000000000,0.0,Tuesday,631476
2017-06-21,4005.0,0 days 01:06:45.000000000,1.0,Wednesday,631476
2017-06-01,2160.0,0 days 00:36:00.000000000,1.0,Thursday,214586
2017-06-02,0.0,0 days 00:00:00.000000000,0.0,Friday,214586
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,214586
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,214586
2017-06-05,1620.0,0 days 00:27:00.000000000,0.0,Monday,214586
2017-06-06,3240.0,0 days 00:54:00.000000000,1.0,Tuesday,214586
2017-06-07,6360.0,0 days 01:46:00.000000000,2.0,Wednesday,214586
2017-06-08,17340.0,0 days 04:49:00.000000000,5.0,Thursday,214586
2017-06-09,11520.0,0 days 03:12:00.000000000,3.0,Friday,214586
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,214586
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,214586
2017-06-12,13740.0,0 days 03:49:00.000000000,4.0,Monday,214586
2017-06-13,3705.0,0 days 01:01:45.000000000,1.0,Tuesday,214586
2017-06-14,0.0,0 days 00:00:00.000000000,0.0,Wednesday,214586
2017-06-15,13920.0,0 days 03:52:00.000000000,4.0,Thursday,214586
2017-06-16,14040.0,0 days 03:54:00.000000000,4.0,Friday,214586
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,214586
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,214586
2017-06-19,8760.0,0 days 02:26:00.000000000,2.0,Monday,214586
2017-06-20,13740.0,0 days 03:49:00.000000000,4.0,Tuesday,214586
2017-06-21,15000.0,0 days 04:10:00.000000000,4.0,Wednesday,214586
2017-06-01,22680.0,0 days 06:18:00.000000000,6.0,Thursday,967080
2017-06-02,10020.0,0 days 02:47:00.000000000,3.0,Friday,967080
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,967080
2017-06-04,29700.0,0 days 08:15:00.000000000,8.0,Sunday,967080
2017-06-05,14160.0,0 days 03:56:00.000000000,4.0,Monday,967080
2017-06-06,9765.0,0 days 02:42:45.000000000,3.0,Tuesday,967080
2017-06-07,15420.0,0 days 04:17:00.000000000,4.0,Wednesday,967080
2017-06-08,20145.0,0 days 05:35:45.000000000,6.0,Thursday,967080
2017-06-09,14520.0,0 days 04:02:00.000000000,4.0,Friday,967080
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,967080
2017-06-11,29265.0,0 days 08:07:45.000000000,8.0,Sunday,967080
2017-06-12,20280.0,0 days 05:38:00.000000000,6.0,Monday,967080
2017-06-13,0.0,0 days 00:00:00.000000000,0.0,Tuesday,967080
2017-06-14,7380.0,0 days 02:03:00.000000000,2.0,Wednesday,967080
2017-06-15,15060.0,0 days 04:11:00.000000000,4.0,Thursday,967080
2017-06-16,17640.0,0 days 04:54:00.000000000,5.0,Friday,967080
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,967080
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,967080
2017-06-19,11940.0,0 days 03:19:00.000000000,3.0,Monday,967080
2017-06-20,12480.0,0 days 03:28:00.000000000,3.0,Tuesday,967080
2017-06-21,16860.0,0 days 04:41:00.000000000,5.0,Wednesday,967080
2017-06-01,12420.0,0 days 03:27:00.000000000,3.0,Thursday,990291
2017-06-02,10200.0,0 days 02:50:00.000000000,3.0,Friday,990291
2017-06-03,14160.0,0 days 03:56:00.000000000,4.0,Saturday,990291
2017-06-04,26505.0,0 days 07:21:45.000000000,7.0,Sunday,990291
2017-06-05,14505.0,0 days 04:01:45.000000000,4.0,Monday,990291
2017-06-06,15180.0,0 days 04:13:00.000000000,4.0,Tuesday,990291
2017-06-07,1380.0,0 days 00:23:00.000000000,0.0,Wednesday,990291
2017-06-08,13200.0,0 days 03:40:00.000000000,4.0,Thursday,990291
2017-06-09,3060.0,0 days 00:51:00.000000000,1.0,Friday,990291
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,990291
2017-06-11,30645.0,0 days 08:30:45.000000000,9.0,Sunday,990291
2017-06-12,9180.0,0 days 02:33:00.000000000,3.0,Monday,990291
2017-06-13,17400.0,0 days 04:50:00.000000000,5.0,Tuesday,990291
2017-06-14,4020.0,0 days 01:07:00.000000000,1.0,Wednesday,990291
2017-06-15,5670.0,0 days 01:34:30.000000000,2.0,Thursday,990291
